test,n_grid,n_particles,score_method,bandwidth_factor,epsilon,step,score_L2_error_vs_oracle,score_core_L2_error_vs_oracle,score_Linf_error_vs_oracle,score_core_Linf_error_vs_oracle,max_abs_score,mean_abs_score,score_std,n_denom_below_eps,n_clipped,mass,epsilon_actual
B,400,5000,smoothed_log,1.0,0.0,25,2599.2834901230904,25.10025972323135,14117.484453971143,226.1506485591896,169.69061412760985,8.66598308929053,13.004092399111094,58.0,0.0,0.20052655208212286,0.0
B,400,5000,smoothed_log,1.0,0.0,26,2599.394844168471,28.267359939808415,14117.368134296044,237.9729351973202,201.93429337464784,8.632501313517245,12.97914086534269,58.0,0.0,0.20052655208353495,0.0
B,400,5000,smoothed_log,1.0,0.0,27,2599.505307349495,27.460663145688866,14117.251289475278,244.2093069360477,309.0333613754569,8.70916311599188,13.875205737038867,58.0,0.0,0.20052655208332046,0.0
B,400,5000,smoothed_log,1.0,0.0,28,2599.653406297503,30.40199207386919,14117.133915944582,251.0967320758997,223.8474408482164,8.940978143940614,14.64728386947553,58.0,0.0,0.20052655208753004,0.0
B,400,5000,smoothed_log,1.0,0.0,29,2599.814539011147,32.64160889807599,14117.016010107285,252.35388991541242,233.217699169318,9.367822715535116,15.749059608684314,58.0,0.0,0.20052655208916376,0.0
B,400,5000,smoothed_log,1.0,0.0,30,2600.0252988549914,33.965534164296066,14116.897568333958,252.67421073935213,263.99345165332784,10.038235154602894,17.796255736088767,58.0,0.0,0.20052655209123482,0.0
B,400,5000,smoothed_log,1.0,0.0,31,2600.3270513740827,39.353521135006574,14116.778586962235,252.80845720634224,183.80220632178933,11.040392511880489,20.507510063754953,58.0,0.0,0.2005265520964617,0.0
B,400,5000,smoothed_log,1.0,0.0,32,2600.706282947542,45.176587654699894,14116.659062296236,252.8797537453979,182.12015737418395,12.34148979010142,24.025229981519214,58.0,0.0,0.20052655209210438,0.0
B,400,5000,smoothed_log,1.0,0.0,33,2600.991686246723,53.36771946580741,14116.538990606232,252.92679694091316,209.74608740176114,13.881782229438514,28.467091914442396,58.0,0.0,0.20052655209185286,0.0
B,400,5000,smoothed_log,1.0,0.0,34,2601.2798282613962,60.68803854393566,14116.418368128296,283.55478014704266,277.6570852448996,15.413381482824544,32.522053002284196,58.0,0.0,0.20052655208278258,0.0
B,400,5000,smoothed_log,1.0,0.0,35,2601.6730781849687,63.629780902676345,14116.29719106389,336.93136303613886,364.61352138281825,16.546287237693768,34.44652041180249,58.0,0.0,0.20052655207916867,0.0
B,400,5000,smoothed_log,1.0,0.0,36,2602.1270982853184,72.63706924442782,14116.175455579487,401.16128411380527,407.2293286978204,17.3301954668909,35.39293583789066,58.0,0.0,0.20052655208348028,0.0
B,400,5000,smoothed_log,1.0,0.0,37,2602.637507695871,76.26481508827065,14116.053157806131,389.245779368214,389.47154928673064,18.42645529392815,37.42749458444534,58.0,0.0,0.2005265520729301,0.0
B,400,5000,smoothed_log,1.0,0.0,38,2603.0947724163093,80.50505618305147,14115.930293839014,413.2632878033001,368.48747152307277,19.35621060893731,38.57612565187853,58.0,0.0,0.20052655205848685,0.0
B,400,5000,smoothed_log,1.0,0.0,39,2603.570343719391,84.34464924809171,14115.806859737086,430.03784632819344,341.50015589407025,19.793337389344675,36.93869098818526,58.0,0.0,0.20052655203130743,0.0
B,400,5000,smoothed_log,1.0,0.0,40,2603.87354311513,81.27619195163342,14115.682851522733,409.5395258996365,405.0789978480279,20.562639050132628,35.64600527400605,58.0,0.0,0.2005265519933276,0.0
B,400,5000,smoothed_log,1.0,0.0,41,2604.064925825937,78.01647113416081,14115.558265181138,425.9219741076647,380.7216866490173,22.656137159461323,36.900987975499305,58.0,0.0,0.2005265519734392,0.0
B,400,5000,smoothed_log,1.0,0.0,42,2604.256409811388,82.42614573965405,14115.433096660032,443.18709145624575,372.27946593991334,26.113725770492223,40.20661208296427,58.0,0.0,0.20052655195236843,0.0
B,400,5000,smoothed_log,1.0,0.0,43,2604.4390223477217,83.47203821544093,14115.307341869133,357.0331682741881,290.7048977542186,30.43864134754635,44.84474344020144,58.0,0.0,0.20052655192380345,0.0
B,400,5000,smoothed_log,1.0,0.0,44,2604.6277461175623,85.65530121596936,14115.180996679781,357.49831070904156,290.45371225147426,35.49592831007614,52.013096533582775,58.0,0.0,0.20052655189981208,0.0
B,400,5000,smoothed_log,1.0,0.0,45,2604.8871997088136,91.66842218206408,14115.05405692451,357.5535622967034,328.52436777342336,40.52615286051171,60.872111218647134,58.0,0.0,0.20052655186845533,0.0
B,400,5000,smoothed_log,1.0,0.0,46,2605.260360497053,99.0249308679252,14114.926518396433,384.32428404120714,302.9664476403665,43.32110566041047,68.48909968168793,58.0,0.0,0.20052655188207952,0.0
B,400,5000,smoothed_log,1.0,0.0,47,2605.7860904130416,101.61721809893268,14114.79837684896,360.79662865402895,322.374090796971,40.7949270843348,69.9143554788281,58.0,0.0,0.20052655186115975,0.0
B,400,5000,smoothed_log,1.0,0.0,48,2606.460779341311,108.7441681680589,14114.6696279952,397.77646080774343,394.0767112316113,32.79558547202308,63.56092172840539,58.0,0.0,0.20052655188153565,0.0
B,400,5000,smoothed_log,1.0,0.0,49,2607.20382808686,109.22876912531714,14114.540267507577,437.5834013773998,434.9631716314432,24.114255070827184,54.37645079928656,58.0,0.0,0.200526551952353,0.0
B,400,5000,smoothed_log,1.0,0.0,50,2607.7712462528575,112.86755221570601,14114.41029101728,457.89915941185905,428.38436974290704,17.811865425244722,46.96299529286502,58.0,0.0,0.20052655196818628,0.0
B,400,5000,smoothed_log,1.0,0.0,51,2608.0954187747684,109.8006326753944,14114.279694113764,465.23700672981374,463.09329553222966,13.382506105562351,40.18921736798215,58.0,0.0,0.20052655189988672,0.0
B,400,5000,smoothed_log,1.0,0.0,52,2608.313803227288,108.53490881633245,14114.14847234435,478.16784783332844,469.0352471072094,9.442952838330244,30.69153673239807,58.0,0.0,0.20052655181400028,0.0
B,400,5000,smoothed_log,1.0,0.0,53,2608.463711219639,105.8580010045757,14114.01662121355,448.5031050962797,439.697511459541,7.497991980974032,25.71710894951976,58.0,0.0,0.2005265517471146,0.0
B,400,5000,smoothed_log,1.0,0.0,54,2608.597873763582,107.9272719824689,14113.884136182705,464.3131435043038,440.6989468841132,7.843989228756244,28.770394393693497,58.0,0.0,0.2005265517627468,0.0
B,400,5000,smoothed_log,1.0,0.0,55,2608.779831031669,109.01461153573392,14113.751012669447,470.69217502208176,388.92212989086255,8.261044585487221,31.033308110335152,58.0,0.0,0.2005265518404185,0.0
B,400,5000,smoothed_log,1.0,0.0,56,2609.004628058754,108.91132366246813,14113.617246047073,471.46770622240865,130.80093464892423,5.493653704689813,20.447812504950576,58.0,0.0,0.20052655174343914,0.0
B,400,5000,smoothed_log,1.0,0.0,57,2609.0874113396476,109.64268886795544,14113.482831644062,471.4873359519119,38.819832496423935,1.7298579317809017,6.080885920492185,58.0,0.0,0.20052655178824588,0.0
B,400,5000,smoothed_log,1.0,0.0,58,2609.067277891258,109.70841907304657,14113.347764743612,471.4839588293482,11.178414892974889,0.48077061962350637,1.3397043178108552,58.0,0.0,0.20052655179186527,0.0
B,400,5000,smoothed_log,1.0,0.0,59,2609.0384221454074,109.71629291013771,14113.212040582901,471.4796761473216,14.286661111232993,0.21835629564467662,0.5001305952161135,58.0,0.0,0.200526551792661,0.0
B,400,5000,smoothed_log,1.0,0.0,60,2609.0108732199355,109.72178238379941,14113.075654352771,471.4753274975012,17.993147871886645,0.16723071925056987,0.4624084045898034,58.0,0.0,0.20052655179343074,0.0
B,400,5000,smoothed_log,1.0,0.0,61,2608.98572460463,109.72734475199252,14112.93860119695,471.4709470264736,22.27975506132024,0.15925985951679295,0.5013765990479132,58.0,0.0,0.2005265517942385,0.0
B,400,5000,smoothed_log,1.0,0.0,62,2608.9638742503557,109.73309007657114,14112.800876211546,471.46653602611593,27.076890839787275,0.16028769157433131,0.5526084505924908,58.0,0.0,0.2005265517950934,0.0
B,400,5000,smoothed_log,1.0,0.0,63,2608.9464759281263,109.73903105916828,14112.662474444547,471.462094426192,32.28028087153774,0.16356653840995683,0.6146416444505786,58.0,0.0,0.20052655179603507,0.0
B,400,5000,smoothed_log,1.0,0.0,64,2608.93535579043,109.74517685436899,14112.523390895078,471.4576220995635,37.90057127354191,0.1676718157660023,0.6883357068976644,58.0,0.0,0.20052655179714166,0.0
B,400,5000,smoothed_log,1.0,0.0,65,2608.9327272801806,109.75153701003192,14112.383620512877,471.45311891645343,44.060474374025816,0.17249323444738274,0.7782219018727634,58.0,0.0,0.2005265517984764,0.0
B,400,5000,smoothed_log,1.0,0.0,66,2608.941471558301,109.75812167151378,14112.243158197745,471.44858474668433,51.137921065462606,0.1782457526937373,0.8950366710841953,58.0,0.0,0.20052655179995663,0.0
B,400,5000,smoothed_log,1.0,0.0,67,2608.9653753746074,109.76494163387358,14112.101998798797,471.44401945975346,68.47651718203896,0.18709622506230583,1.1577591942165062,58.0,0.0,0.20052655180128745,0.0
B,400,5000,smoothed_log,1.0,0.0,68,2609.0187532173595,109.77200839153238,14111.960137113889,471.4394229248146,105.84075778758496,0.20171627287450059,1.7098872934233986,58.0,0.0,0.20052655180224363,0.0
B,400,5000,smoothed_log,1.0,0.0,69,2609.132319105176,109.77933419198673,14111.817567889058,471.4347950106582,144.03332446631336,0.2193049234147816,2.3442308710861397,58.0,0.0,0.20052655180369747,0.0
B,400,5000,smoothed_log,1.0,0.0,70,2609.347312733633,109.78693209427205,14111.67428581771,471.4301355856894,172.18589520117698,0.23460284787658076,2.856252728202526,58.0,0.0,0.20052655180534232,0.0
B,400,5000,smoothed_log,1.0,0.0,71,2609.7158052620857,109.79481603267574,14111.53028554014,471.42544451790604,126.79990727270426,0.22343995422517582,2.1957648975717343,58.0,0.0,0.20052655180816337,0.0
B,400,5000,smoothed_log,1.0,0.0,72,2609.91661045691,109.80300088624777,14111.385561642715,471.42072167487385,42.06116879621095,0.19407507275843416,0.8638884217538791,58.0,0.0,0.20052655180958034,0.0
B,400,5000,smoothed_log,1.0,0.0,73,2609.9041782011254,109.81150255472208,14111.24010865727,471.41596692370933,9.042725828411564,0.1838837688242366,0.5012326339472015,58.0,0.0,0.200526551811573,0.0
B,400,5000,smoothed_log,1.0,0.0,74,2609.867029397063,109.82033804153676,14111.093921060412,471.4111801310459,1.8491602417321473,0.18408257348890938,0.48705802367481504,58.0,0.0,0.20052655181373913,0.0
B,400,5000,smoothed_log,1.0,0.0,75,2609.8285985380494,109.82952554472872,14110.946993272817,471.40636116301584,1.7389960024718747,0.1866881983580805,0.4963357805396711,58.0,0.0,0.2005265518160242,0.0
B,400,5000,smoothed_log,1.0,0.0,76,2609.7899463218077,109.83908455657338,14110.799319658487,471.4015098852315,1.7712641337093702,0.18988808196195653,0.5070311660492207,58.0,0.0,0.20052655181843007,0.0
B,400,5000,smoothed_log,1.0,0.0,77,2609.7511165048686,109.84903597295519,14110.650894524138,471.39662616274234,1.8048046059449045,0.19331672850303272,0.5182399771565717,58.0,0.0,0.2005265518209591,0.0
B,400,5000,smoothed_log,1.0,0.0,78,2609.7121106989675,109.85940221358163,14110.501712118317,471.3917098600303,1.8396933822206227,0.19690611630650814,0.529952194253825,58.0,0.0,0.2005265518236135,0.0
B,400,5000,smoothed_log,1.0,0.0,79,2609.672928843606,109.870207354303,14110.351766630734,471.38676084096386,1.8760123542141396,0.20064942853914036,0.5421962239613282,58.0,0.0,0.20052655182639526,0.0
B,400,5000,smoothed_log,1.0,0.0,80,2609.633570896181,109.88147727296995,14110.201052191574,471.38177896877835,1.9138499182039157,0.20455288835803256,0.5550041469427718,58.0,0.0,0.20052655182930593,0.0
B,400,5000,smoothed_log,1.0,0.0,81,2609.594036911576,109.89323981045969,14110.049562870576,471.3767641060556,1.9533016186223404,0.20862600991954428,0.5684105005817877,58.0,0.0,0.20052655183234697,0.0
B,400,5000,smoothed_log,1.0,0.0,82,2609.554327055787,109.9055249487295,14109.897292676427,471.37171611468204,1.9944708685513042,0.2128795833242928,0.5824524515587799,58.0,0.0,0.200526551835519,0.0
B,400,5000,smoothed_log,1.0,0.0,83,2609.5144416179705,109.91836500802198,14109.744235555829,471.3666348558284,2.037469758019827,0.21732545084473096,0.59717005206743,58.0,0.0,0.20052655183882234,0.0
B,400,5000,smoothed_log,1.0,0.0,84,2609.4743810237546,109.93179486565839,14109.590385392748,471.3615201899127,2.082419962733384,0.22197647072875806,0.6126065303907465,58.0,0.0,0.2005265518422568,0.0
B,400,5000,smoothed_log,1.0,0.0,85,2609.4341458500876,109.94585219921443,14109.435736007701,471.3563719765708,2.1294537679752157,0.2268466016909341,0.6288086183924521,58.0,0.0,0.20052655184582102,0.0
B,400,5000,smoothed_log,1.0,0.0,86,2609.393736841861,110.2207749923239,14109.280281156674,471.3511900746308,2.178715224926731,0.23195102050080282,0.6458269213638589,58.0,0.0,0.20052655184951307,0.0
B,400,5000,smoothed_log,1.0,0.0,87,2609.3531549305535,110.23294239395615,14109.124014530604,471.3459743420674,2.2303614596512085,0.2373062549070877,0.663716336707918,58.0,0.0,0.20052655185332982,0.0
B,400,5000,smoothed_log,1.0,0.0,88,2609.312401255163,110.24575514988658,14108.966929754271,471.3407246359754,2.284564158575308,0.24293033427681593,0.6825365290923218,58.0,0.0,0.20052655185726692,0.0
B,400,5000,smoothed_log,1.0,0.0,89,2609.2714771857827,110.25926201005633,14108.809020385548,471.33544081253876,2.3415112586282976,0.2488429607585887,0.702352471084186,58.0,0.0,0.20052655186131857,0.0
B,400,5000,smoothed_log,1.0,0.0,90,2609.2303843502054,110.2735161645063,14108.650279914467,471.3301227269796,2.401408875411526,0.2550657042977817,0.7232350599426378,58.0,0.0,0.20052655186547713,0.0
B,400,5000,smoothed_log,1.0,0.0,91,2609.189124664004,110.28857572203125,14108.490701762435,471.32477023353624,2.464483509103016,0.26162222546134234,0.7452618232654763,58.0,0.0,0.20052655186973325,0.0
B,400,5000,smoothed_log,1.0,0.0,92,2609.147700364645,110.30450425051231,14108.330279281163,471.319383185405,2.5309845754969973,0.2685385307940446,0.7685177286410367,58.0,0.0,0.20052655187407495,0.0
B,400,5000,smoothed_log,1.0,0.0,93,2609.1061140502684,110.32137138838851,14108.16900575183,471.31396143472017,2.6011873189935195,0.27584326636529655,0.7930961154594098,58.0,0.0,0.20052655187848767,0.0
B,400,5000,smoothed_log,1.0,0.0,94,2609.0643687238758,110.3392535384311,14108.0068743842,471.30850483249014,2.675396175909656,0.28356805631210164,0.8190997707220753,58.0,0.0,0.20052655188295387,0.0
B,400,5000,smoothed_log,1.0,0.0,95,2609.022467843851,110.35823465704178,14107.843878315527,471.30301322856667,2.7539486707360115,0.2917478946017757,0.846642175234726,58.0,0.0,0.2005265518874521,0.0
B,400,5000,smoothed_log,1.0,0.0,96,2608.980415381874,110.37840715478966,14107.680010609747,471.2974864715851,2.837219945633014,0.30046541909628555,0.8758489522020753,58.0,0.0,0.20052655189195712,0.0
B,400,5000,smoothed_log,1.0,0.0,97,2608.9382158895182,110.39987292694461,14107.515264256353,471.2919244089299,2.925628045466293,0.3097832463712775,0.906859557260727,58.0,0.0,0.20052655189643864,0.0
B,400,5000,smoothed_log,1.0,0.0,98,2608.8958745750915,110.54065351161347,14107.349632169458,471.28632688666613,3.0196401082421156,0.3196861509680907,0.9398292577751585,58.0,0.0,0.2005265519008611,0.0
B,400,5000,smoothed_log,1.0,0.0,99,2608.8533973926005,108.53482815576118,14107.183107186838,471.2806937494944,3.12648179299876,0.3302279701820947,0.9749314602904905,58.0,0.0,0.20052655190518248,0.0
B,400,5000,smoothed_log,1.0,0.0,100,2608.8107911451216,108.55659358311807,14107.015682068795,471.2750248406811,3.2612699454943583,0.3414691045837979,1.0123604590557072,58.0,0.0,0.2005265519093539,0.0
B,400,5000,smoothed_log,1.0,0.0,101,2608.768063605374,108.5802200186894,14106.847349497071,471.2693200020142,3.4047745694992995,0.35347753787112046,1.0523346964019036,58.0,0.0,0.2005265519133183,0.0
B,400,5000,smoothed_log,1.0,0.0,102,2608.7252236569357,108.60587931732107,14106.678102074076,471.2635790737139,3.7184419066680294,0.3782226479919832,1.133745686834284,58.0,0.0,0.20052655191700963,0.0
B,400,5000,smoothed_log,1.0,0.0,103,2608.682381839546,108.63498665113012,14106.507932321352,471.25780189437916,4.363837939648476,0.41638116077746334,1.2615719803130716,58.0,0.0,0.2005265519203079,0.0
B,400,5000,smoothed_log,1.0,0.0,104,2608.639663521339,108.66925137124808,14106.336832678886,471.2519883009019,5.114450038251432,0.4609176779378971,1.4140988933116097,58.0,0.0,0.20052655192296465,0.0
B,400,5000,smoothed_log,1.0,0.0,105,2608.597143593181,108.70987009948333,14106.164795503728,471.2461381283909,5.984612098572036,0.5128439720223036,1.5949608822078278,58.0,0.0,0.2005265519246422,0.0
B,400,5000,smoothed_log,1.0,0.0,106,2608.554915153436,108.75834918703804,14105.991813068935,471.2402512103234,6.989563094410954,0.5733078500778692,1.8080558316588673,58.0,0.0,0.20052655192489907,0.0
B,400,5000,smoothed_log,1.0,0.0,107,2608.513094345529,108.81658586657356,14105.817877562487,471.23432737892284,8.145253430734808,0.6436140668250657,2.0575620028115154,58.0,0.0,0.20052655192318575,0.0
B,400,5000,smoothed_log,1.0,0.0,108,2608.4718266743885,108.88696909393055,14105.642981085983,471.22836646562854,9.468194098053274,0.725258340446419,2.347991567162254,58.0,0.0,0.20052655191886917,0.0
B,400,5000,smoothed_log,1.0,0.0,109,2608.4312953408694,107.13203164804365,14105.467115653495,471.2223683016169,10.975480253270419,0.8199853766655855,2.6843174016829905,58.0,0.0,0.2005265519113138,0.0
B,400,5000,smoothed_log,1.0,0.0,110,2608.391732360877,107.17262203979138,14105.290273190438,471.2163327184129,12.685204781883469,0.9298881033800286,3.072234412422149,58.0,0.0,0.2005265519000582,0.0
B,400,5000,smoothed_log,1.0,0.0,111,2608.3534335614504,107.22731850330541,14105.112445532188,471.2102595486124,14.617584859455244,1.0575741197233715,3.5186500472450044,58.0,0.0,0.20052655188512708,0.0
B,400,5000,smoothed_log,1.0,0.0,112,2608.316779005967,107.30131296409238,14104.933624422894,471.2041486266917,16.797257003775673,1.2513398401622957,4.129700422067484,58.0,0.0,0.20052655186748566,0.0
B,400,5000,smoothed_log,1.0,0.0,113,2608.2826414541155,107.40733494880224,14104.753801514302,471.1979997898889,19.354371734059598,1.5275913761972475,4.970496805273668,58.0,0.0,0.2005265518491554,0.0
B,400,5000,smoothed_log,1.0,0.0,114,2608.252280298847,107.56379299581523,14104.572968364186,471.191812879173,22.507752121879896,1.8892635516137835,6.085752876611746,58.0,0.0,0.20052655183252818,0.0
B,400,5000,smoothed_log,1.0,0.0,115,2608.227371842243,107.79503869888036,14104.391116435363,471.18558775649245,26.55526037129101,2.3699589228940416,7.59321736556455,58.0,0.0,0.20052655182008397,0.0
B,400,5000,smoothed_log,1.0,0.0,116,2608.2104973382047,106.53169926066028,14104.208237094095,471.17932431808237,31.97622261143802,3.016164865314143,9.650766762346757,58.0,0.0,0.20052655181377615,0.0
B,400,5000,smoothed_log,1.0,0.0,117,2608.205658951531,106.97669353253923,14104.024321608807,471.1730224945038,40.54842606673099,3.8906781659179446,12.462158735587012,58.0,0.0,0.2005265518161242,0.0
B,400,5000,smoothed_log,1.0,0.0,118,2608.2189987549764,107.70052004967768,14103.839361148775,471.16668224342465,54.10581333326772,5.073038494541002,16.27453484141166,58.0,0.0,0.20052655183402382,0.0
B,400,5000,smoothed_log,1.0,0.0,119,2608.2596135880317,106.85124010834271,14103.653346782563,471.1603035317364,78.65943554724853,7.24023768137922,23.26846546953651,58.0,0.0,0.2005265518654511,0.0
B,400,5000,smoothed_log,1.0,0.0,120,2608.3549251502104,108.47584159586512,14103.466269476668,471.1538863064691,110.98860019590293,9.899761197368477,31.893591561244815,58.0,0.0,0.2005265518409366,0.0
B,400,5000,smoothed_log,1.0,0.0,121,2608.5295073385946,108.66284954698098,14103.278120094119,471.1474304610593,119.45278267843963,11.09844055363593,35.668418131356354,58.0,0.0,0.2005265518355686,0.0
B,400,5000,smoothed_log,1.0,0.0,122,2608.750251356422,108.41559307468037,14103.088889392831,471.1409358115063,72.8350385907002,6.786187439758753,21.79406679382548,58.0,0.0,0.200526551830146,0.0
B,400,5000,smoothed_log,1.0,0.0,123,2608.8060930233214,108.98353349140285,14102.898568024271,471.1344020988034,20.198658546816258,1.8929520348365465,6.054148527028005,58.0,0.0,0.20052655185742935,0.0
B,400,5000,smoothed_log,1.0,0.0,124,2608.7636845113884,109.02594312252113,14102.707146531766,471.1278290086524,4.216468312887405,0.4036613968905687,1.2643115702393224,58.0,0.0,0.20052655186130774,0.0
B,400,5000,smoothed_log,1.0,0.0,125,2608.712905181369,109.02740654441195,14102.514615348997,471.12121620073793,0.8610366686709785,0.09094699862950385,0.2599778222666036,58.0,0.0,0.20052655186148483,0.0
B,400,5000,smoothed_log,1.0,0.0,126,2608.661478855433,109.02708690346483,14102.320964798475,471.1145633271113,0.4883272019350604,0.02708296153027925,0.061236015356706676,58.0,0.0,0.20052655186148702,0.0
B,400,5000,smoothed_log,1.0,0.0,127,2608.609741776528,109.0266964880564,14102.126185089817,471.10787003552616,0.48975460041667074,0.014062679719059333,0.033090886919713326,58.0,0.0,0.20052655186148227,0.0
B,400,5000,smoothed_log,1.0,0.0,128,2608.5577055494805,109.02630678072053,14101.930266318055,471.1011359696098,0.4912119083854453,0.01141499896661795,0.03140910422135351,58.0,0.0,0.20052655186147772,0.0
B,400,5000,smoothed_log,1.0,0.0,129,2608.505368213953,109.02592081923095,14101.733198462176,471.094360768808,0.4927001112909778,0.010883327886488704,0.03136964518462341,58.0,0.0,0.2005265518614736,0.0
B,400,5000,smoothed_log,1.0,0.0,130,2608.4527272183086,109.02553879381115,14101.534971383177,471.08754406831963,0.4942202304383781,0.010783356533616107,0.03140099955687459,58.0,0.0,0.20052655186147,0.0
B,400,5000,smoothed_log,1.0,0.0,131,2608.3997799592107,109.02516077734546,14101.335574822428,471.0806854990419,0.4957733244801824,0.010771494629922745,0.031435838360259614,58.0,0.0,0.2005265518614669,0.0
B,400,5000,smoothed_log,1.0,0.0,132,2608.3465238037516,109.02478683902089,14101.134998399957,471.0737846874994,0.4973604909778253,0.010780709056395497,0.03147138600477806,58.0,0.0,0.2005265518614643,0.0
B,400,5000,smoothed_log,1.0,0.0,133,2608.2929560900393,109.02441704908003,14100.933231612518,471.06684125579125,0.4989828680393095,0.010791527474928637,0.03150755547108228,58.0,0.0,0.20052655186146218,0.0
B,400,5000,smoothed_log,1.0,0.0,134,2608.2390741268778,109.02405147904341,14100.730263831834,471.05985482150896,0.5006416360338389,0.01080240558532732,0.03154437302497464,58.0,0.0,0.2005265518614605,0.0
B,400,5000,smoothed_log,1.0,0.0,135,2608.1848751934185,109.02369020174369,14100.526084302785,471.05282499768055,0.5023380193896366,0.01081334471258467,0.03158187124276748,58.0,0.0,0.20052655186145935,0.0
B,400,5000,smoothed_log,1.0,0.0,136,2608.1303565387984,109.02333329135274,14100.320682141359,471.04575139269497,0.5040732884792213,0.010824346220681454,0.03162008465168644,58.0,0.0,0.20052655186145868,0.0
B,400,5000,smoothed_log,1.0,0.0,137,2608.075515381781,109.02298082340899,14100.114046332894,471.0386336102409,0.505848761596388,0.010835411513738307,0.03165904964030975,58.0,0.0,0.20052655186145849,0.0
B,400,5000,smoothed_log,1.0,0.0,138,2608.020348910386,109.02263287484529,14099.906165729955,471.03147124923015,0.5076658070304342,0.01084654203740389,0.03169880455116567,58.0,0.0,0.20052655186145876,0.0
B,400,5000,smoothed_log,1.0,0.0,139,2607.964854281531,109.02228952401734,14099.697029050396,471.02426390372744,0.5095258452431791,0.010857739280005763,0.031739389785797135,58.0,0.0,0.20052655186145954,0.0
B,400,5000,smoothed_log,1.0,0.0,140,2607.909028620654,109.02195085073294,14099.486624875404,471.0170111628722,0.5114303511538584,0.010869004774081993,0.03178084791555185,58.0,0.0,0.20052655186146076,0.0
B,400,5000,smoothed_log,1.0,0.0,141,2607.8528690213443,109.02161693628192,14099.274941647182,471.0097126108122,0.5133808565387658,0.010880340097710666,0.03182322379789483,58.0,0.0,0.20052655186146248,0.0
B,400,5000,smoothed_log,1.0,0.0,142,2607.7963725449704,109.02128786346672,14099.061967667136,471.0023678266219,0.515378952551558,0.01089174687586611,0.03186656469846121,58.0,0.0,0.20052655186146467,0.0
B,400,5000,smoothed_log,1.0,0.0,143,2607.7395362202997,109.02096371663347,14098.847691093488,470.99497638422196,0.5174262923724764,0.010903226782115086,0.031910920419210974,58.0,0.0,0.2005265518614673,0.0
B,400,5000,smoothed_log,1.0,0.0,144,2607.6823570431234,109.02064458170412,14098.63209993918,470.98753785230974,0.5195245939912797,0.010914781539974553,0.03195634343275671,58.0,0.0,0.20052655186147045,0.0
B,400,5000,smoothed_log,1.0,0.0,145,2607.6248319758765,109.02033054620907,14098.415182069592,470.9800517942717,0.5216756431348648,0.010926412924579423,0.032002889023233075,58.0,0.0,0.20052655186147406,0.0
B,400,5000,smoothed_log,1.0,0.0,146,2607.5669579472565,109.0200216993207,14098.196925200378,470.972517768104,0.5238812963457178,0.01093812276439219,0.03205061543379814,58.0,0.0,0.2005265518614781,0.0
B,400,5000,smoothed_log,1.0,0.0,147,2607.508731851841,109.01971813188763,14097.977316894956,470.964935326324,0.5261434842206917,0.01094991294276775,0.032099584021127926,58.0,0.0,0.20052655186148263,0.0
B,400,5000,smoothed_log,1.0,0.0,148,2607.450150549706,109.01941993646983,14097.756344562358,470.95730401589316,0.5284642148204022,0.010961785399825834,0.03214985941712627,58.0,0.0,0.20052655186148766,0.0
B,400,5000,smoothed_log,1.0,0.0,149,2607.3912108660415,109.01912720737432,14097.533995454638,470.9496233781267,0.5308455772592097,0.010973742134213108,0.032201509697920766,58.0,0.0,0.20052655186149307,0.0
B,400,5000,smoothed_log,1.0,1e-10,0,212.8737105397044,0.015779326440284767,1332.1352146300087,0.0633651682892129,47.42481684013463,8.198838889076328,10.280831308735106,102.0,0.0,0.20052655208060036,1e-10
B,400,5000,smoothed_log,1.0,1e-10,1,213.2662068203511,0.01608593836892063,1332.0501664828569,0.08362439031864355,51.6247304541389,8.207721068526347,10.296136221816372,102.0,0.0,0.20052655207990666,1e-10
B,400,5000,smoothed_log,1.0,1e-10,2,213.65842479030732,0.016735158680999507,1331.9647550611812,0.1152109706763298,58.613708223860336,8.216299550166319,10.31189869661745,102.0,0.0,0.20052655207867753,1e-10
