study,case,eta,seed,arm,selection,tau,status,censored,failure_step,failure_message,E2_at_selection,E2_tikhonov_projected,E2_tikhonov_raw,coarse_winner_z,delta_nom,delta_real,evaluations,lambda_selected,residual_at_selection,selection_label,target_residual,z_selected
lambda_noise,C1,0.01,0,R,residual,1.2,completed,False,,,0.015068015362688378,0.01363234795688747,0.015068015362688378,nan,0.011947402744608428,0.012525261637585243,73,0.005667996156595444,0.01433688325415596,morozov,0.014336883293530113,-2.2465704529146895
lambda_noise,C1,0.01,0,R,residual,1.0,completed,True,,,82.6674042514328,5.008795510065101,82.6674042514328,nan,0.011947402744608428,0.012525261637585243,66,1e-12,0.012342868887150986,endpoint,0.011947402744608428,-12.0
lambda_noise,C1,0.01,0,P,oracle_continuous,none,completed,False,,,0.008068471009815514,0.007828800864852518,0.008068471009815514,-2.890625,0.011947402744608428,0.012525261637585243,76,0.001145895576793955,0.012452692860320379,oracle_continuous,nan,-2.9408549569658824
lambda_noise,C1,0.01,0,P,residual,1.2,completed,False,,,0.015068015362688378,0.01363234795688747,0.015068015362688378,nan,0.011947402744608428,0.012525261637585243,73,0.005667996156595444,0.01433688325415596,morozov,0.014336883293530113,-2.2465704529146895
lambda_noise,C1,0.01,0,P,residual,1.0,completed,True,,,82.6674042514328,5.008795510065101,82.6674042514328,nan,0.011947402744608428,0.012525261637585243,66,1e-12,0.012342868887150986,endpoint,0.011947402744608428,-12.0
lambda_noise,C1,0.01,1,R,oracle_continuous,none,completed,False,,,0.008598095391291801,0.00844776686205453,0.008598095391291801,-2.890625,0.011933585817600557,0.011620235743201058,76,0.0014551532564160527,0.011700954817666672,oracle_continuous,nan,-2.8370912644713893
lambda_noise,C1,0.01,1,R,residual,1.2,completed,False,,,0.015194734030637721,0.013762507445620535,0.015194734030637721,nan,0.011933585817600557,0.011620235743201058,73,0.006615099333482156,0.01432030297947205,morozov,0.014320302981120667,-2.179463629986039
lambda_noise,C1,0.01,1,R,residual,1.0,completed,False,,,0.008942545498576515,0.008608485684238986,0.008942545498576515,nan,0.011933585817600557,0.011620235743201058,73,0.0023220663011803105,0.011933585733594371,morozov,0.011933585817600557,-2.6341253841557255
lambda_noise,C1,0.01,1,P,oracle_continuous,none,completed,False,,,0.008598095391291801,0.00844776686205453,0.008598095391291801,-2.890625,0.011933585817600557,0.011620235743201058,76,0.0014551532564160527,0.011700954817666672,oracle_continuous,nan,-2.8370912644713893
lambda_noise,C1,0.01,1,P,residual,1.2,completed,False,,,0.015194734030637721,0.013762507445620535,0.015194734030637721,nan,0.011933585817600557,0.011620235743201058,73,0.006615099333482156,0.01432030297947205,morozov,0.014320302981120667,-2.179463629986039
lambda_noise,C1,0.01,1,P,residual,1.0,completed,False,,,0.008942545498576515,0.008608485684238986,0.008942545498576515,nan,0.011933585817600557,0.011620235743201058,73,0.0023220663011803105,0.011933585733594371,morozov,0.011933585817600557,-2.6341253841557255
lambda_noise,C1,0.01,2,R,oracle_continuous,none,completed,False,,,0.00815122248234798,0.008021148691763704,0.00815122248234798,-2.546875,0.011919541134810498,0.011904756567191865,76,0.0025913062292380667,0.012274916180387256,oracle_continuous,nan,-2.5864812609587235
lambda_noise,C1,0.01,2,R,residual,1.2,completed,False,,,0.01257990274080284,0.01152178332751809,0.01257990274080284,nan,0.011919541134810498,0.011904756567191865,71,0.00629122652254332,0.014303449355102577,morozov,0.014303449361772597,-2.2012646772820936
lambda_noise,C1,0.01,2,R,residual,1.0,completed,False,,,0.009558071661586056,0.009581491453081981,0.009558071661586056,nan,0.011919541134810498,0.011904756567191865,72,0.0012775795493145965,0.011919541134925158,morozov,0.011919541134810498,-2.8936120487253243
lambda_noise,C1,0.01,2,P,oracle_continuous,none,completed,False,,,0.00815122248234798,0.008021148691763704,0.00815122248234798,-2.546875,0.011919541134810498,0.011904756567191865,76,0.0025913062292380667,0.012274916180387256,oracle_continuous,nan,-2.5864812609587235
lambda_noise,C1,0.01,2,P,residual,1.2,completed,False,,,0.01257990274080284,0.01152178332751809,0.01257990274080284,nan,0.011919541134810498,0.011904756567191865,71,0.00629122652254332,0.014303449355102577,morozov,0.014303449361772597,-2.2012646772820936
lambda_noise,C1,0.01,2,P,residual,1.0,completed,False,,,0.009558071661586056,0.009581491453081981,0.009558071661586056,nan,0.011919541134810498,0.011904756567191865,72,0.0012775795493145965,0.011919541134925158,morozov,0.011919541134810498,-2.8936120487253243
lambda_noise,C1,0.01,3,R,oracle_continuous,none,completed,False,,,0.009654182523876278,0.009472158150494861,0.009654182523876278,-2.71875,0.011927713994132262,0.011599824136409623,76,0.0022892693851290415,0.011898234879907847,oracle_continuous,nan,-2.6403030995966
lambda_noise,C1,0.01,3,R,residual,1.2,completed,False,,,0.015354505801786919,0.014157873279421784,0.015354505801786919,nan,0.011927713994132262,0.011599824136409623,73,0.006636687201322248,0.014313256790849143,morozov,0.014313256792958714,-2.1780486509342705
lambda_noise,C1,0.01,3,R,residual,1.0,completed,False,,,0.009659613125622385,0.00946053803184075,0.009659613125622385,nan,0.011927713994132262,0.011599824136409623,73,0.0023790602574733843,0.011927713908034128,morozov,0.011927713994132262,-2.6235945578968374
lambda_noise,C1,0.01,3,P,oracle_continuous,none,completed,False,,,0.009654182523876278,0.009472158150494861,0.009654182523876278,-2.71875,0.011927713994132262,0.011599824136409623,76,0.0022892693851290415,0.011898234879907847,oracle_continuous,nan,-2.6403030995966
lambda_noise,C1,0.01,3,P,residual,1.2,completed,False,,,0.015354505801786919,0.014157873279421784,0.015354505801786919,nan,0.011927713994132262,0.011599824136409623,73,0.006636687201322248,0.014313256790849143,morozov,0.014313256792958714,-2.1780486509342705
lambda_noise,C1,0.01,3,P,residual,1.0,completed,False,,,0.009659613125622385,0.00946053803184075,0.009659613125622385,nan,0.011927713994132262,0.011599824136409623,73,0.0023790602574733843,0.011927713908034128,morozov,0.011927713994132262,-2.6235945578968374
lambda_noise,C1,0.01,4,R,oracle_continuous,none,completed,False,,,0.006922903817498466,0.00656866875644555,0.006922903817498466,-2.890625,0.011943303954267325,0.011455878984497056,76,0.001508054120301821,0.011548517142827258,oracle_continuous,nan,-2.8215830724405935
lambda_noise,C1,0.01,4,R,residual,1.2,completed,False,,,0.015800428735229476,0.014020398205814142,0.015800428735229476,nan,0.011943303954267325,0.011455878984497056,73,0.006814784987808827,0.014331964735100119,morozov,0.01433196474512079,-2.166547841968888
lambda_noise,C1,0.01,4,R,residual,1.0,completed,False,,,0.008193692267430766,0.007423502215524362,0.008193692267430766,nan,0.011943303954267325,0.011455878984497056,72,0.0027970342119739617,0.011943303963785706,morozov,0.011943303954267325,-2.5533022215152665
lambda_noise,C1,0.01,4,P,oracle_continuous,none,completed,False,,,0.006922903817498466,0.00656866875644555,0.006922903817498466,-2.890625,0.011943303954267325,0.011455878984497056,76,0.001508054120301821,0.011548517142827258,oracle_continuous,nan,-2.8215830724405935
lambda_noise,C1,0.01,4,P,residual,1.2,completed,False,,,0.015800428735229476,0.014020398205814142,0.015800428735229476,nan,0.011943303954267325,0.011455878984497056,73,0.006814784987808827,0.014331964735100119,morozov,0.01433196474512079,-2.166547841968888
lambda_noise,C1,0.01,4,P,residual,1.0,completed,False,,,0.008193692267430766,0.007423502215524362,0.008193692267430766,nan,0.011943303954267325,0.011455878984497056,72,0.0027970342119739617,0.011943303963785706,morozov,0.011943303954267325,-2.5533022215152665
lambda_noise,C1,0.01,5,R,oracle_continuous,none,completed,False,,,0.007976333153768583,0.007950256632088922,0.007976333153768583,-3.0625,0.011927721621775224,0.012148325157436553,75,0.0010301582664379169,0.01210119980457857,oracle_continuous,nan,-2.987096048148751
lambda_noise,C1,0.01,5,R,residual,1.2,completed,False,,,0.014891462328234384,0.01387631574889522,0.014891462328234384,nan,0.011927721621775224,0.012148325157436553,72,0.006061598983077463,0.014313266387355797,morozov,0.014313265946130268,-2.2174127986179197
lambda_noise,C1,0.01,5,R,residual,1.0,completed,True,,,226.6232937676082,4.9787374271276965,226.6232937676082,nan,0.011927721621775224,0.012148325157436553,66,1e-12,0.01200482772175984,endpoint,0.011927721621775224,-12.0
lambda_noise,C1,0.01,5,P,oracle_continuous,none,completed,False,,,0.007976333153768583,0.007950256632088922,0.007976333153768583,-3.0625,0.011927721621775224,0.012148325157436553,75,0.0010301582664379169,0.01210119980457857,oracle_continuous,nan,-2.987096048148751
lambda_noise,C1,0.01,5,P,residual,1.2,completed,False,,,0.014891462328234384,0.01387631574889522,0.014891462328234384,nan,0.011927721621775224,0.012148325157436553,72,0.006061598983077463,0.014313266387355797,morozov,0.014313265946130268,-2.2174127986179197
lambda_noise,C1,0.01,5,P,residual,1.0,completed,True,,,226.6232937676082,4.9787374271276965,226.6232937676082,nan,0.011927721621775224,0.012148325157436553,66,1e-12,0.01200482772175984,endpoint,0.011927721621775224,-12.0
lambda_noise,C1,0.01,6,R,oracle_continuous,none,completed,False,,,0.004750311965666621,0.004479343392063301,0.004750311965666621,-2.890625,0.011935295477873467,0.012645801906931197,75,0.0013171141848109988,0.012730332322924916,oracle_continuous,nan,-2.8803765730384274
lambda_noise,C1,0.01,6,R,residual,1.2,completed,False,,,0.011671394664831922,0.010385913698397314,0.011671394664831922,nan,0.011935295477873467,0.012645801906931197,73,0.005280316853037904,0.014322354410505327,morozov,0.01432235457344816,-2.277340016216721
lambda_noise,C1,0.01,6,R,residual,1.0,completed,True,,,153.5379837783595,4.518092232583167,153.5379837783595,nan,0.011935295477873467,0.012645801906931197,66,1e-12,0.012446676950530021,endpoint,0.011935295477873467,-12.0
lambda_noise,C1,0.01,6,P,oracle_continuous,none,completed,False,,,0.004750311965666621,0.004479343392063301,0.004750311965666621,-2.890625,0.011935295477873467,0.012645801906931197,75,0.0013171141848109988,0.012730332322924916,oracle_continuous,nan,-2.8803765730384274
lambda_noise,C1,0.01,6,P,residual,1.2,completed,False,,,0.011671394664831922,0.010385913698397314,0.011671394664831922,nan,0.011935295477873467,0.012645801906931197,73,0.005280316853037904,0.014322354410505327,morozov,0.01432235457344816,-2.277340016216721
lambda_noise,C1,0.01,6,P,residual,1.0,completed,True,,,153.5379837783595,4.518092232583167,153.5379837783595,nan,0.011935295477873467,0.012645801906931197,66,1e-12,0.012446676950530021,endpoint,0.011935295477873467,-12.0
lambda_noise,C1,0.01,7,R,oracle_continuous,none,completed,False,,,0.00812364565338685,0.007543610922671104,0.00812364565338685,-2.546875,0.011933248688561994,0.011793103176948748,76,0.0028916688813606164,0.012309901690167494,oracle_continuous,nan,-2.5388514386357737
lambda_noise,C1,0.01,7,R,residual,1.2,completed,False,,,0.01289258657938223,0.011246846591341118,0.01289258657938223,nan,0.011933248688561994,0.011793103176948748,72,0.006404145946458215,0.014319897593977563,morozov,0.014319898426274392,-2.1935387793418677
lambda_noise,C1,0.01,7,R,residual,1.0,completed,False,,,0.009744422656943454,0.009555495736926939,0.009744422656943454,nan,0.011933248688561994,0.011793103176948748,73,0.0017237004730653266,0.011933248676897714,morozov,0.011933248688561994,-2.7635381991821233
lambda_noise,C1,0.01,7,P,oracle_continuous,none,completed,False,,,0.00812364565338685,0.007543610922671104,0.00812364565338685,-2.546875,0.011933248688561994,0.011793103176948748,76,0.0028916688813606164,0.012309901690167494,oracle_continuous,nan,-2.5388514386357737
lambda_noise,C1,0.01,7,P,residual,1.2,completed,False,,,0.01289258657938223,0.011246846591341118,0.01289258657938223,nan,0.011933248688561994,0.011793103176948748,72,0.006404145946458215,0.014319897593977563,morozov,0.014319898426274392,-2.1935387793418677
lambda_noise,C1,0.01,7,P,residual,1.0,completed,False,,,0.009744422656943454,0.009555495736926939,0.009744422656943454,nan,0.011933248688561994,0.011793103176948748,73,0.0017237004730653266,0.011933248676897714,morozov,0.011933248688561994,-2.7635381991821233
lambda_noise,C1,0.01,8,R,oracle_continuous,none,completed,False,,,0.007555311632765572,0.007505339462885531,0.007555311632765572,-2.71875,0.011923575037739862,0.011850289969650875,76,0.0016748033862817348,0.012000614921384208,oracle_continuous,nan,-2.7760361696807445
lambda_noise,C1,0.01,8,R,residual,1.2,completed,False,,,0.013805417440033886,0.012730293841533763,0.013805417440033886,nan,0.011923575037739862,0.011850289969650875,72,0.006314640472802187,0.014308290002541786,morozov,0.014308290045287834,-2.1996513711772163
lambda_noise,C1,0.01,8,R,residual,1.0,completed,False,,,0.007668784499648306,0.007658085160569492,0.007668784499648306,nan,0.011923575037739862,0.011850289969650875,72,0.0013088809679565902,0.011923574984801654,morozov,0.011923575037739862,-2.8830998471926885
lambda_noise,C1,0.01,8,P,oracle_continuous,none,completed,False,,,0.007555311632765572,0.007505339462885531,0.007555311632765572,-2.71875,0.011923575037739862,0.011850289969650875,76,0.0016748033862817348,0.012000614921384208,oracle_continuous,nan,-2.7760361696807445
lambda_noise,C1,0.01,8,P,residual,1.2,completed,False,,,0.013805417440033886,0.012730293841533763,0.013805417440033886,nan,0.011923575037739862,0.011850289969650875,72,0.006314640472802187,0.014308290002541786,morozov,0.014308290045287834,-2.1996513711772163
lambda_noise,C1,0.01,8,P,residual,1.0,completed,False,,,0.007668784499648306,0.007658085160569492,0.007668784499648306,nan,0.011923575037739862,0.011850289969650875,72,0.0013088809679565902,0.011923574984801654,morozov,0.011923575037739862,-2.8830998471926885
lambda_noise,C1,0.01,9,R,oracle_continuous,none,completed,False,,,0.013100841693170415,0.012644112048234495,0.013100841693170415,-2.546875,0.011935735453874878,0.011836845549118107,76,0.0032119797694152405,0.012453326986506098,oracle_continuous,nan,-2.4932271987790964
lambda_noise,C1,0.01,9,R,residual,1.2,completed,False,,,0.01587732628865828,0.014525267137672597,0.01587732628865828,nan,0.011935735453874878,0.011836845549118107,72,0.006393204621934521,0.014322881890228368,morozov,0.014322882544649853,-2.1942813952447073
lambda_noise,C1,0.01,9,R,residual,1.0,completed,False,,,0.01445664885483193,0.014320588977141094,0.01445664885483193,nan,0.011935735453874878,0.011836845549118107,73,0.0016869734244506307,0.011935735425746394,morozov,0.011935735453874878,-2.772891758967101
lambda_noise,C1,0.01,9,P,oracle_continuous,none,completed,False,,,0.013100841693170415,0.012644112048234495,0.013100841693170415,-2.546875,0.011935735453874878,0.011836845549118107,76,0.0032119797694152405,0.012453326986506098,oracle_continuous,nan,-2.4932271987790964
lambda_noise,C1,0.01,9,P,residual,1.2,completed,False,,,0.01587732628865828,0.014525267137672597,0.01587732628865828,nan,0.011935735453874878,0.011836845549118107,72,0.006393204621934521,0.014322881890228368,morozov,0.014322882544649853,-2.1942813952447073
lambda_noise,C1,0.01,9,P,residual,1.0,completed,False,,,0.01445664885483193,0.014320588977141094,0.01445664885483193,nan,0.011935735453874878,0.011836845549118107,73,0.0016869734244506307,0.011935735425746394,morozov,0.011935735453874878,-2.772891758967101
lambda_noise,C1,0.01,10,R,oracle_continuous,none,completed,False,,,0.012199883520266259,0.011944984412311394,0.012199883520266259,-2.375,0.011920434069706344,0.011698639737751516,76,0.00369433082133339,0.012534538885227936,oracle_continuous,nan,-2.432464216787896
lambda_noise,C1,0.01,10,R,residual,1.2,completed,False,,,0.015196304178014094,0.014273681566097443,0.015196304178014094,nan,0.011920434069706344,0.011698639737751516,73,0.006542790879237859,0.014304520883059385,morozov,0.014304520883647611,-2.1842369604053555
lambda_noise,C1,0.01,10,R,residual,1.0,completed,False,,,0.014279027401180427,0.014253958569683227,0.014279027401180427,nan,0.011920434069706344,0.011698639737751516,73,0.0021774535830856594,0.011920434047283233,morozov,0.011920434069706344,-2.662051094104283
lambda_noise,C1,0.01,10,P,oracle_continuous,none,completed,False,,,0.012199883520266259,0.011944984412311394,0.012199883520266259,-2.375,0.011920434069706344,0.011698639737751516,76,0.00369433082133339,0.012534538885227936,oracle_continuous,nan,-2.432464216787896
